name,isin,type,dtcreated
Deutsche Beteiligungs AG,DE000A1TNUT7,0,2019-01-14 17:26:55
ALBIS Leasing AG,DE0006569403,0,2019-01-14 17:37:34
Syzygy AG,DE0005104806,0,2019-01-14 18:04:31
Syzygy AG,DE0005104806,0,2019-01-14 18:04:31
ALBIS Leasing AG,DE0006569403,0,2019-01-14 19:32:04
Deutsche Post AG,DE0005552004,0,2019-01-15 00:32:41
Deutsche Post AG,DE0005552004,0,2019-01-15 00:32:41
Airopack Technology Group AG,CH0242606942,0,2019-01-15 06:47:28
Deutsche Post AG,DE0005552004,0,2019-01-15 13:37:47
Deutsche Post AG,DE0005552004,0,2019-01-15 13:37:47
RM Rheiner Management AG,DE0007018707,0,2019-01-15 15:18:14
Fair Value REIT-AG,DE000A0MW975,0,2019-01-15 16:00:53
Fair Value REIT-AG,DE000A0MW975,0,2019-01-15 16:00:53
ACRON HELVETIA I Immobilien AG,CH0102012843,0,2019-01-15 18:00:11
Allerthal-Werke AG,DE0005034201,0,2019-01-15 18:14:03
FRoSTA AG,DE0006069008,0,2019-01-15 18:33:38
Müller - Die lila Logistik AG,DE0006214687,0,2019-01-15 18:50:48
home24 SE,DE000A14KEB5,0,2019-01-15 19:31:41
home24 SE,DE000A14KEB5,0,2019-01-15 19:31:41
Airopack Technology Group AG,CH0242606942,0,2019-01-16 06:54:25
mwb fairtrade Wertpapierhandelsbank AG,DE0006656101,0,2019-01-16 10:48:40
VERBUND AG,AT0000746409,0,2019-01-16 11:35:43
VERBUND AG,AT0000746409,0,2019-01-16 11:35:43
HanseYachts AG,DE000A0KF6M8,0,2019-01-16 14:41:28
Logwin AG,LU1618151879,0,2019-01-16 15:34:18
Logwin AG,LU1618151879,0,2019-01-16 15:34:18
CytoTools AG,DE000A0KFRJ1,0,2019-01-16 16:51:28
Deutsche EuroShop AG,DE0007480204,0,2019-01-16 18:53:48
Deutsche EuroShop AG,DE0007480204,0,2019-01-16 18:53:48
AFKEM AG,DE000A1EMBS3,0,2019-01-16 19:12:37
Mountain Alliance AG,DE000A12UK08,0,2019-01-16 19:48:41
Mountain Alliance AG,DE000A12UK08,0,2019-01-16 19:48:41
Delignit AG,DE000A0MZ4B0,0,2019-01-17 14:22:30
Delignit AG,DE000A0MZ4B0,0,2019-01-17 14:22:30
ACRON HELVETIA I Immobilien AG,CH0102012843,0,2019-01-17 18:00:15
HelloFresh SE,DE000A161408,0,2019-01-18 01:00:48
HelloFresh SE,DE000A161408,0,2019-01-18 01:00:48
nebag ag,CH0005059438,0,2019-01-18 05:00:09
BB BIOTECH AG,CH0038389992,0,2019-01-18 06:30:08
BB BIOTECH AG,CH0038389992,0,2019-01-18 06:30:08
BB BIOTECH AG,CH0038389992,0,2019-01-18 06:30:08
Wacker Chemie AG,DE000WCH8881,0,2019-01-18 10:35:46
Wacker Chemie AG,DE000WCH8881,0,2019-01-18 10:35:46
Drägerwerk AG & Co. KGaA,DE0005550602,0,2019-01-18 16:38:03
Drägerwerk AG & Co. KGaA,DE0005550602,0,2019-01-18 16:38:03
Scout24 AG,DE000A12DM80,0,2019-01-18 20:41:03
Scout24 AG,DE000A12DM80,0,2019-01-18 20:41:03
Henkel AG & Co. KGaA,DE0006048432,0,2019-01-21 08:44:57
Henkel AG & Co. KGaA,DE0006048432,0,2019-01-21 08:44:57
HSBC Trinkaus & Burkhardt AG,DE0008115106,0,2019-01-21 11:12:45
Eckert & Ziegler Strahlen- und Medizintechnik AG,DE0005659700,0,2019-01-21 12:44:55
Eckert & Ziegler Strahlen- und Medizintechnik AG,DE0005659700,0,2019-01-21 12:44:55
TLG IMMOBILIEN AG,DE000A12B8Z4,0,2019-01-21 18:16:04
TLG IMMOBILIEN AG,DE000A12B8Z4,0,2019-01-21 18:16:04
Ernst Russ AG,DE000A161077,0,2019-01-21 18:44:46
curasan AG,DE000A2YPGM4,0,2019-01-21 18:48:01
Linde plc (EU),IE00BZ12WP82,0,2019-01-21 20:19:11
Agennix AG i.L.,DE000A1A6XX4,0,2019-01-22 11:20:37
Einbecker Brauhaus AG,DE0006058001,0,2019-01-22 12:40:21
Singulus Technologies AG,DE000A1681X5,0,2019-01-22 15:10:02
Singulus Technologies AG,DE000A1681X5,0,2019-01-22 15:10:02
MediClin AG,DE0006595101,0,2019-01-22 16:42:08
MediClin AG,DE0006595101,0,2019-01-22 16:42:08
Biofrontera AG,DE0006046113,0,2019-01-22 17:02:24
Biofrontera AG,DE0006046113,0,2019-01-22 17:02:24
Deutsche Börse AG,DE0005810055,0,2019-01-22 20:25:42
Deutsche Börse AG,DE0005810055,0,2019-01-22 20:25:42
Airopack Technology Group AG,CH0242606942,0,2019-01-23 06:45:06
Heidelberger Druckmaschinen AG,DE0007314007,0,2019-01-23 09:10:33
Heidelberger Druckmaschinen AG,DE0007314007,0,2019-01-23 09:10:33
AEVIS VICTORIA SA,CH0478634105,0,2019-01-23 17:35:13
AEVIS VICTORIA SA,CH0478634105,0,2019-01-23 17:35:13
AEVIS VICTORIA SA,CH0478634105,0,2019-01-23 17:35:13
Sixt Leasing SE,DE000A0DPRE6,0,2019-01-23 18:12:04
Sixt Leasing SE,DE000A0DPRE6,0,2019-01-23 18:12:04
Deutsche Industrie REIT-AG,DE000A2G9LL1,0,2019-01-23 18:49:34
Deutsche Industrie REIT-AG,DE000A2G9LL1,0,2019-01-23 18:49:34
OSRAM Licht AG,DE000LED4000,0,2019-01-23 23:46:45
OSRAM Licht AG,DE000LED4000,0,2019-01-23 23:46:45
Leclanché SA,CH0110303119,0,2019-01-24 07:25:15
Leclanché SA,CH0110303119,0,2019-01-24 07:25:15
Leclanché SA,CH0110303119,0,2019-01-24 07:25:15
Godewind Immobilien AG,DE000A2G8XX3,0,2019-01-24 11:40:40
Godewind Immobilien AG,DE000A2G8XX3,0,2019-01-24 11:40:40
SPORTTOTAL AG,DE000A1EMG56,0,2019-01-24 12:33:56
SPORTTOTAL AG,DE000A1EMG56,0,2019-01-24 12:33:56
Senvion S.A.,LU1377527517,0,2019-01-24 14:35:54
Senvion S.A.,LU1377527517,0,2019-01-24 14:35:54
MAX21 AG,DE000A0D88T9,0,2019-01-24 15:09:38
1&1 Drillisch Aktiengesellschaft,DE0005545503,0,2019-01-24 15:28:05
1&1 Drillisch Aktiengesellschaft,DE0005545503,0,2019-01-24 15:28:05
United Internet AG,DE0005089031,0,2019-01-24 15:29:19
United Internet AG,DE0005089031,0,2019-01-24 15:29:19
Gigaset AG,DE0005156004,0,2019-01-24 16:09:46
Gigaset AG,DE0005156004,0,2019-01-24 16:09:46
Goldbach Group AG,CH0004870942,0,2019-01-25 07:00:00
Goldbach Group AG,CH0004870942,0,2019-01-25 07:00:00
Meier Tobler Group AG,CH0208062627,0,2019-01-25 07:00:09
Conzzeta AG,CH0244017502,0,2019-01-25 07:05:09
Conzzeta AG,CH0244017502,0,2019-01-25 07:05:09
vPE WertpapierhandelsBank AG,DE0006911605,0,2019-01-25 12:13:45
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-01-25 13:18:24
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-01-25 13:18:24
MAX Automation SE,DE000A2DA588,0,2019-01-25 15:17:02
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-01-25 15:29:48
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-01-25 15:29:48
Bio-Gate AG,DE000BGAG981,0,2019-01-25 16:22:03
MorphoSys AG,DE0006632003,0,2019-01-26 12:21:34
MorphoSys AG,DE0006632003,0,2019-01-26 12:21:34
GK Software SE,DE0007571424,0,2019-01-27 18:45:44
GK Software SE,DE0007571424,0,2019-01-27 18:45:44
CEVA Logistics AG,CH0413237394,0,2019-01-28 07:00:12
CEVA Logistics AG,CH0413237394,0,2019-01-28 07:00:16
SÜSS MicroTec SE,DE000A1K0235,0,2019-01-28 16:20:51
SÜSS MicroTec SE,DE000A1K0235,0,2019-01-28 16:20:51
ATOSS Software AG,DE0005104400,0,2019-01-28 18:40:57
ATOSS Software AG,DE0005104400,0,2019-01-28 18:40:57
GBK Beteiligungen AG,DE0005850903,0,2019-01-29 11:28:12
Südzucker AG,DE0007297004,0,2019-01-29 15:59:14
Südzucker AG,DE0007297004,0,2019-01-29 15:59:14
SHW AG,DE000A1JBPV9,0,2019-01-29 19:41:43
SHW AG,DE000A1JBPV9,0,2019-01-29 19:41:43
NanoFocus AG,DE0005400667,0,2019-01-29 20:02:53
Bellevue Group AG,CH0028422100,0,2019-01-30 07:00:17
Bellevue Group AG,CH0028422100,0,2019-01-30 07:00:17
SPARTA AG,DE000A0NK3W4,0,2019-01-30 08:50:05
Falkenstein Nebenwerte AG,DE0005752307,0,2019-01-30 09:01:56
TOM TAILOR Holding SE,DE000A0STST2,0,2019-01-30 09:33:50
TOM TAILOR Holding SE,DE000A0STST2,0,2019-01-30 09:33:50
AGROB Immobilien AG,DE0005019004,0,2019-01-30 12:09:33
Shareholder Value Beteiligungen AG,DE000A168205,0,2019-01-30 12:23:24
ZEAL Network SE,DE000ZEAL241,0,2019-01-30 12:38:48
PANTAFLIX AG,DE000A12UPJ7,0,2019-01-30 16:18:04
PANTAFLIX AG,DE000A12UPJ7,0,2019-01-30 16:18:04
Aurubis AG,DE0006766504,0,2019-01-30 18:01:07
Aurubis AG,DE0006766504,0,2019-01-30 18:01:07
Red Rock Capital AG,DE000A1RFML1,0,2019-01-30 18:40:02
DF Deutsche Forfait AG,DE000A2AA204,0,2019-01-30 18:57:33
DF Deutsche Forfait AG,DE000A2AA204,0,2019-01-30 18:57:33
LION E-Mobility AG,CH0132594711,0,2019-01-30 19:57:58
CECONOMY AG,DE0007257503,0,2019-01-30 21:20:29
CECONOMY AG,DE0007257503,0,2019-01-30 21:20:29
Software AG,DE000A2GS401,0,2019-01-31 00:55:20
Software AG,DE000A2GS401,0,2019-01-31 00:55:20
DF Deutsche Forfait AG,DE000A2AA204,0,2019-01-31 10:45:02
DF Deutsche Forfait AG,DE000A2AA204,0,2019-01-31 10:45:02
sino AG,DE0005765507,0,2019-01-31 11:18:07
TLG IMMOBILIEN AG,DE000A12B8Z4,0,2019-01-31 11:35:51
TLG IMMOBILIEN AG,DE000A12B8Z4,0,2019-01-31 11:35:51
Scherzer & Co. AG,DE0006942808,0,2019-01-31 12:06:14
Limes Schlosskliniken AG,DE000A0JDBC7,0,2019-01-31 12:57:09
Ludwig Beck am Rathauseck-Textilhaus Feldmeier AG,DE0005199905,0,2019-01-31 14:06:41
Ludwig Beck am Rathauseck-Textilhaus Feldmeier AG,DE0005199905,0,2019-01-31 14:06:41
Hapag-Lloyd AG,DE000HLAG475,0,2019-01-31 15:06:36
Hapag-Lloyd AG,DE000HLAG475,0,2019-01-31 15:06:36
Stratevic Finance Group,SE0006027546,0,2019-01-31 15:30:34
Stratevic Finance Group,SE0006027546,0,2019-01-31 15:30:34
ALLGEIER SE,DE000A2GS633,0,2019-01-31 17:28:26
ALLGEIER SE,DE000A2GS633,0,2019-01-31 17:28:26
Orascom Development Holding AG,CH0038285679,0,2019-01-31 18:00:13
Orascom Development Holding AG,CH0038285679,0,2019-01-31 18:00:13
INTERSHOP COMMUNICATIONS AG,DE000A0EPUH1,0,2019-01-31 18:24:26
INTERSHOP COMMUNICATIONS AG,DE000A0EPUH1,0,2019-01-31 18:24:26
Airbus SE,NL0000235190,0,2019-01-31 19:05:40
Symrise AG,DE000SYM9999,0,2019-01-31 21:29:52
Symrise AG,DE000SYM9999,0,2019-01-31 21:29:52
Norddeutsche Landesbank Girozentrale,DE000NLB5ND,0,2019-01-31 22:01:01
Norddeutsche Landesbank Girozentrale,DE000NLB5ND,0,2019-01-31 22:01:01
Deutsche Hypothekenbank (Actien-Gesellschaft),DE0008042003,0,2019-02-01 01:23:01
Deutsche Hypothekenbank (Actien-Gesellschaft),DE0008042003,0,2019-02-01 01:23:01
Airopack Technology Group AG,CH0242606942,0,2019-02-01 06:41:33
ASMALLWORLD AG,CH0404880129,0,2019-02-01 07:20:09
ASMALLWORLD AG,CH0404880129,0,2019-02-01 07:20:09
Softing AG,DE0005178008,0,2019-02-01 11:15:13
Softing AG,DE0005178008,0,2019-02-01 11:15:13
MPC Münchmeyer Petersen Capital AG,DE000A1TNWJ4,0,2019-02-01 15:30:39
MPC Münchmeyer Petersen Capital AG,DE000A1TNWJ4,0,2019-02-01 15:30:39
niiio finance group AG,DE000A2G8332,0,2019-02-01 16:10:41
Mobimo Holding AG,CH0011108872,0,2019-02-01 17:35:10
Mobimo Holding AG,CH0011108872,0,2019-02-01 17:35:10
Mobimo Holding AG,CH0011108872,0,2019-02-01 17:35:10
Norddeutsche Landesbank Girozentrale,DE000NLB5ND,0,2019-02-02 18:38:03
Norddeutsche Landesbank Girozentrale,DE000NLB5ND,0,2019-02-02 18:38:03
Fürstenberg Capital II GmbH,DE000A0EUBN9,0,2019-02-02 20:14:10
Fürstenberg Capital II GmbH,DE000A0EUBN9,0,2019-02-02 20:14:10
Fürstenberg Capital Erste GmbH,XS0216072230,0,2019-02-02 20:14:11
Fürstenberg Capital Erste GmbH,XS0216072230,0,2019-02-02 20:14:11
Deutsche Hypothekenbank (Actien-Gesellschaft),DE0008042003,0,2019-02-02 22:15:12
Deutsche Hypothekenbank (Actien-Gesellschaft),DE0008042003,0,2019-02-02 22:15:12
Energiedienst Holding AG,CH0039651184,0,2019-02-04 06:12:35
CEVA Logistics AG,CH0413237394,0,2019-02-04 07:00:12
CEVA Logistics AG,CH0413237394,0,2019-02-04 07:00:14
ALLGEIER SE,DE000A2GS633,0,2019-02-04 13:40:15
ALLGEIER SE,DE000A2GS633,0,2019-02-04 13:40:15
ALSO Holding AG,CH0024590272,0,2019-02-04 17:37:37
ALSO Holding AG,CH0024590272,0,2019-02-04 17:37:37
Polyphor AG,CH0106213793,0,2019-02-04 18:00:18
Polyphor AG,CH0106213793,0,2019-02-04 18:00:18
Edisun Power Europe AG,CH0024736404,0,2019-02-04 18:15:11
Edisun Power Europe AG,CH0024736404,0,2019-02-04 18:15:11
Edisun Power Europe AG,CH0024736404,0,2019-02-04 18:15:11
ACRON HELVETIA I Immobilien AG,CH0102012843,0,2019-02-05 08:30:16
Merck KGaA,DE0006599905,0,2019-02-05 12:53:53
Merck KGaA,DE0006599905,0,2019-02-05 12:53:53
Salzgitter AG,DE0006202005,0,2019-02-05 14:21:13
Salzgitter AG,DE0006202005,0,2019-02-05 14:21:13
Uniper SE,DE000UNSE018,0,2019-02-05 20:00:32
Uniper SE,DE000UNSE018,0,2019-02-05 20:00:32
Conzzeta AG,CH0244017502,0,2019-02-06 07:00:15
Conzzeta AG,CH0244017502,0,2019-02-06 07:00:15
Ahlers AG,DE0005009740,0,2019-02-06 15:12:18
Ahlers AG,DE0005009740,0,2019-02-06 15:12:18
NFON AG,DE000A0N4N52,0,2019-02-06 16:07:03
NFON AG,DE000A0N4N52,0,2019-02-06 16:07:03
Accentro Real Estate AG,DE000A0KFKB3,0,2019-02-06 17:17:11
Accentro Real Estate AG,DE000A0KFKB3,0,2019-02-06 17:17:11
Gateway Real Estate AG,DE000A0JJTG7,0,2019-02-06 17:35:12
Gateway Real Estate AG,DE000A0JJTG7,0,2019-02-06 17:35:12
Vectron Systems AG,DE000A0KEXC7,0,2019-02-06 17:38:22
HMS Bergbau AG,DE0006061104,0,2019-02-06 18:25:21
HMS Bergbau AG,DE0006061104,0,2019-02-06 18:25:21
GEA Group Aktiengesellschaft,DE0006602006,0,2019-02-06 18:53:48
GEA Group Aktiengesellschaft,DE0006602006,0,2019-02-06 18:53:48
LPKF Laser & Electronics Aktiengesellschaft,DE0006450000,0,2019-02-06 19:55:24
LPKF Laser & Electronics Aktiengesellschaft,DE0006450000,0,2019-02-06 19:55:24
AKASOL AG,DE000A2JNWZ9,0,2019-02-06 20:48:19
AKASOL AG,DE000A2JNWZ9,0,2019-02-06 20:48:19
TUI AG,DE000TUAG000,0,2019-02-06 21:08:17
TUI AG,DE000TUAG000,0,2019-02-06 21:08:17
SFC Energy AG,DE0007568578,0,2019-02-07 07:00:08
SFC Energy AG,DE0007568578,0,2019-02-07 07:00:08
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-02-07 09:04:25
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-02-07 09:04:25
EQS Group AG,DE0005494165,0,2019-02-07 11:26:37
EQS Group AG,DE0005494165,0,2019-02-07 11:26:37
Elektrische Licht- und Kraftanlagen AG,DE0005254007,0,2019-02-07 12:49:54
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2019-02-07 14:03:47
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2019-02-07 14:03:47
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-02-07 15:25:29
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-02-07 15:25:29
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-02-07 17:09:32
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-02-07 17:09:32
Symrise AG,DE000SYM9999,0,2019-02-07 18:23:17
Symrise AG,DE000SYM9999,0,2019-02-07 18:23:17
Leoni AG,DE0005408884,0,2019-02-07 19:32:15
Leoni AG,DE0005408884,0,2019-02-07 19:32:15
windeln.de SE,DE000WNDL193,0,2019-02-07 19:36:17
windeln.de SE,DE000WNDL193,0,2019-02-07 19:36:17
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-02-07 23:57:39
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2019-02-07 23:57:39
Mobimo Holding AG,CH0011108872,0,2019-02-08 07:00:15
Mobimo Holding AG,CH0011108872,0,2019-02-08 07:00:15
Mobimo Holding AG,CH0011108872,0,2019-02-08 07:00:15
Deutsche Geothermische Immobilien AG,DE000A1H33S6,0,2019-02-08 07:24:43
Symrise AG,DE000SYM9999,0,2019-02-08 07:51:53
Symrise AG,DE000SYM9999,0,2019-02-08 07:51:53
DATAGROUP SE,DE000A0JC8S7,0,2019-02-08 16:11:08
DATAGROUP SE,DE000A0JC8S7,0,2019-02-08 16:11:08
Airopack Technology Group AG,CH0242606942,0,2019-02-11 06:34:21
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2019-02-11 07:58:11
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2019-02-11 07:58:11
FCR Immobilien AG,DE000A1YC913,0,2019-02-11 16:01:32
sino AG,DE0005765507,0,2019-02-11 17:03:42
Westag & Getalit AG,DE0007775231,0,2019-02-11 18:23:43
Westag & Getalit AG,DE0007775231,0,2019-02-11 18:23:43
home24 SE,DE000A14KEB5,0,2019-02-11 18:32:10
home24 SE,DE000A14KEB5,0,2019-02-11 18:32:10
CEWE Stiftung & Co. KGaA,DE0005403901,0,2019-02-11 18:34:44
CEWE Stiftung & Co. KGaA,DE0005403901,0,2019-02-11 18:34:44
Effecten-Spiegel AG,DE0005647606,0,2019-02-11 18:35:08
SeniVita Social Estate AG,DE000A13SHL2,0,2019-02-11 21:39:28
Airopack Technology Group AG,CH0242606942,0,2019-02-12 07:05:59
Allgemeine Gold- und Silberscheideanstalt AG,DE0005038509,0,2019-02-12 11:17:07
SPARTA AG,DE000A0NK3W4,0,2019-02-12 11:41:59
General Technologies AG,DE000A0JC0X4,0,2019-02-12 12:23:48
AdCapital AG,DE0005214506,0,2019-02-12 15:50:16
YOC AG,DE0005932735,0,2019-02-13 12:20:52
YOC AG,DE0005932735,0,2019-02-13 12:20:52
Elmos Semiconductor AG,DE0005677108,0,2019-02-13 14:33:52
Elmos Semiconductor AG,DE0005677108,0,2019-02-13 14:33:52
Viscom AG,DE0007846867,0,2019-02-13 15:20:10
Viscom AG,DE0007846867,0,2019-02-13 15:20:10
Daimler AG,DE0007100000,0,2019-02-13 16:11:47
Daimler AG,DE0007100000,0,2019-02-13 16:11:47
OSRAM Licht AG,DE000LED4000,0,2019-02-13 17:01:04
OSRAM Licht AG,DE000LED4000,0,2019-02-13 17:01:04
SPARTA AG,DE000A0NK3W4,0,2019-02-13 17:25:31
VERBUND AG,AT0000746409,0,2019-02-13 17:58:37
VERBUND AG,AT0000746409,0,2019-02-13 17:58:37
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2019-02-14 00:47:28
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2019-02-14 00:47:28
Airbus SE,NL0000235190,0,2019-02-14 05:59:44
Airbus SE,NL0000235190,0,2019-02-14 06:29:44
Airopack Technology Group AG,CH0242606942,0,2019-02-14 06:51:14
Deutsche Industrie REIT-AG,DE000A2G9LL1,0,2019-02-14 07:33:56
Deutsche Industrie REIT-AG,DE000A2G9LL1,0,2019-02-14 07:33:56
ad pepper media International N.V.,NL0000238145,0,2019-02-14 08:27:47
ad pepper media International N.V.,NL0000238145,0,2019-02-14 08:27:47
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2019-02-14 09:21:06
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2019-02-14 09:21:06
SPORTTOTAL AG,DE000A1EMG56,0,2019-02-14 12:02:56
SPORTTOTAL AG,DE000A1EMG56,0,2019-02-14 13:14:08
TTL Beteiligungs- und Grundbesitz-AG,DE0007501009,0,2019-02-14 13:33:42
TTL Beteiligungs- und Grundbesitz-AG,DE0007501009,0,2019-02-14 13:33:42
SPORTTOTAL AG,DE000A1EMG56,0,2019-02-14 15:31:40
SPORTTOTAL AG,DE000A1EMG56,0,2019-02-14 16:57:11
Allianz SE,DE0008404005,0,2019-02-14 19:28:18
Allianz SE,DE0008404005,0,2019-02-14 19:28:18
Scout24 AG,DE000A12DM80,0,2019-02-15 07:47:49
Scout24 AG,DE000A12DM80,0,2019-02-15 07:47:49
Aureum Realwert AG,DE000A0N3FJ3,0,2019-02-15 10:11:33
Lang & Schwarz Aktiengesellschaft,DE0006459324,0,2019-02-15 14:09:01
ElringKlinger AG,DE0007856023,0,2019-02-15 14:18:22
ElringKlinger AG,DE0007856023,0,2019-02-15 14:18:22
VAPIANO SE,DE000A0WMNK9,0,2019-02-15 20:19:16
VAPIANO SE,DE000A0WMNK9,0,2019-02-15 20:19:16
KHD Humboldt Wedag International AG,DE0006578008,0,2019-02-18 07:30:32
KHD Humboldt Wedag International AG,DE0006578008,0,2019-02-18 07:30:32
centrotherm international AG,DE000A1TNMM9,0,2019-02-18 09:42:26
PANTAFLIX AG,DE000A12UPJ7,0,2019-02-18 11:45:04
PANTAFLIX AG,DE000A12UPJ7,0,2019-02-18 11:45:04
A.S. Création Tapeten AG,DE000A1TNNN5,0,2019-02-18 12:42:42
A.S. Création Tapeten AG,DE000A1TNNN5,0,2019-02-18 12:42:42
