name,isin,type,dtcreated
Holmes Investment Properties PLC,GB00B61DTR94,0,2018-01-10 18:02:12
Phoenix Solar Aktiengesellschaft,DE000A0BVU93,0,2018-01-10 18:16:28
Phoenix Solar Aktiengesellschaft,DE000A0BVU93,0,2018-01-10 18:16:28
Holmes Investment Properties PLC,GB00B61DTR94,0,2018-01-11 12:00:07
More & More GmbH,DE000A1TND44,0,2018-01-11 14:00:06
PUMA SE,DE0006969603,0,2018-01-11 18:12:20
PUMA SE,DE0006969603,0,2018-01-11 18:12:20
MeVis Medical Solutions AG,DE000A0LBFE4,0,2018-01-11 19:17:51
MeVis Medical Solutions AG,DE000A0LBFE4,0,2018-01-11 19:17:51
Maier + Partner AG,DE000A1MMCY2,0,2018-01-12 09:05:52
United Labels AG,DE0005489561,0,2018-01-12 11:22:07
United Labels AG,DE0005489561,0,2018-01-12 11:22:07
IVU Traffic Technologies AG,DE0007448508,0,2018-01-12 11:59:11
IVU Traffic Technologies AG,DE0007448508,0,2018-01-12 11:59:11
HELMA Eigenheimbau AG,DE000A0EQ578,0,2018-01-12 12:35:26
HELMA Eigenheimbau AG,DE000A0EQ578,0,2018-01-12 12:35:26
edding Aktiengesellschaft,DE0005647937,0,2018-01-12 15:47:27
FRoSTA AG,DE0006069008,0,2018-01-12 17:02:56
FRoSTA AG,DE0006069008,0,2018-01-12 17:41:56
Airbus SE,NL0000235190,0,2018-01-13 17:00:10
Garfunkelux Holdco 2 S.A.,XS1308316568,0,2018-01-15 12:38:53
Garfunkelux Holdco 3 S.A.,XS1263891910,0,2018-01-15 12:46:33
Mars One Ventures AG,CH0132106482,0,2018-01-15 14:19:00
Mars One Ventures AG,CH0132106482,0,2018-01-15 14:19:00
VDN Vereinigte Dt. Nickel-Werke AG,DE0006455009,0,2018-01-15 14:48:41
Kulmbacher Brauerei AG,DE0007007007,0,2018-01-15 16:23:35
Tradegate AG Wertpapierhandelsbank,DE0005216907,0,2018-01-15 17:52:41
Bitcoin Group SE,DE000A1TNV91,0,2018-01-15 21:02:15
Bitcoin Group SE,DE000A1TNV91,0,2018-01-15 21:02:15
mwb fairtrade Wertpapierhandelsbank AG,DE0006656101,0,2018-01-16 11:23:32
Nebelhornbahn-AG,DE0008271107,0,2018-01-16 13:05:45
VERBUND AG,AT0000746409,0,2018-01-16 13:29:52
VERBUND AG,AT0000746409,0,2018-01-16 13:29:52
More & More GmbH,DE000A1TND44,0,2018-01-16 14:03:07
Tick Trading Software AG,DE000A0LA304,0,2018-01-16 15:20:17
Allerthal-Werke AG,DE0005034201,0,2018-01-16 18:36:30
Orascom Development Holding AG,CH0038285679,0,2018-01-17 07:00:15
Orascom Development Holding AG,CH0038285679,0,2018-01-17 07:00:15
Beta Systems Software AG,DE000A2BPP88,0,2018-01-17 13:05:20
Stratevic Finance Group,SE0006027546,0,2018-01-17 17:44:41
Stratevic Finance Group,SE0006027546,0,2018-01-17 17:51:01
sino AG,DE0005765507,0,2018-01-17 18:38:25
Deutsche Börse AG,DE0005810055,0,2018-01-18 00:10:56
Deutsche Börse AG,DE0005810055,0,2018-01-18 00:10:56
Bauwerk Parkett AG,CH0207961084,0,2018-01-18 07:30:18
Bauwerk Parkett AG,CH0207961084,0,2018-01-18 07:30:18
Vectron Systems AG,DE000A0KEXC7,0,2018-01-18 10:31:26
Stratevic Finance Group,SE0006027546,0,2018-01-18 11:18:12
Stratevic Finance Group,SE0006027546,0,2018-01-18 11:18:12
BASF SE,DE000BASF111,0,2018-01-18 16:49:10
BASF SE,DE000BASF111,0,2018-01-18 16:49:10
wallstreet:online AG,DE000A2GS609,0,2018-01-18 17:05:41
Software AG,DE000A2GS401,0,2018-01-18 18:06:57
Software AG,DE000A2GS401,0,2018-01-18 18:06:57
KPS AG,DE000A1A6V48,0,2018-01-18 19:59:39
KPS AG,DE000A1A6V48,0,2018-01-18 19:59:39
CECONOMY AG,DE0007257503,0,2018-01-18 22:21:35
CECONOMY AG,DE0007257503,0,2018-01-18 22:21:35
BB BIOTECH AG,CH0038389992,0,2018-01-19 07:00:07
BB BIOTECH AG,CH0038389992,0,2018-01-19 07:00:07
BB BIOTECH AG,CH0038389992,0,2018-01-19 07:00:07
KUKA Aktiengesellschaft,DE0006204407,0,2018-01-19 08:37:40
KUKA Aktiengesellschaft,DE0006204407,0,2018-01-19 08:37:40
Nexway AG,DE000A2E3707,0,2018-01-19 10:08:16
Nexway AG,DE000A2E3707,0,2018-01-19 10:08:16
Dürkopp Adler AG (Konzern),DE0006299001,0,2018-01-19 10:27:22
Vectron Systems AG,DE000A0KEXC7,0,2018-01-19 10:30:47
Fast Finance24 Holding AG,DE000A1PG508,0,2018-02-01 18:25:51
RM Rheiner Management AG,DE0007018707,0,2018-01-19 11:59:02
SÜSS MicroTec SE,DE000A1K0235,0,2018-01-19 14:02:58
SÜSS MicroTec SE,DE000A1K0235,0,2018-01-19 14:02:58
Biotest AG,DE0005227235,0,2018-01-19 18:08:43
Biotest AG,DE0005227235,0,2018-01-19 18:08:43
Steinhoff International Holdings N.V.,NL0011375019,0,2018-01-22 07:01:31
Holmes Investment Properties PLC,GB00B61DTR94,0,2018-01-22 12:45:08
NORMA Group SE,DE000A1H8BV3,0,2018-01-22 14:09:38
NORMA Group SE,DE000A1H8BV3,0,2018-01-22 14:09:38
Falkenstein Nebenwerte AG,DE0005752307,0,2018-01-22 15:05:52
Nordex SE,DE000A0D6554,0,2018-01-22 15:05:58
Nordex SE,DE000A0D6554,0,2018-01-22 15:05:58
Steinhoff International Holdings N.V.,NL0011375019,0,2018-01-22 16:19:17
Accentro Real Estate AG,DE000A0KFKB3,0,2018-01-22 17:29:16
Accentro Real Estate AG,DE000A0KFKB3,0,2018-01-22 17:29:16
GEA Group Aktiengesellschaft,DE0006602006,0,2018-01-23 04:00:23
GEA Group Aktiengesellschaft,DE0006602006,0,2018-01-23 04:00:23
Accentro Real Estate AG,DE000A0KFKB3,0,2018-01-23 08:10:58
Accentro Real Estate AG,DE000A0KFKB3,0,2018-01-23 08:10:58
SPARTA AG,DE000A0NK3W4,0,2018-01-23 08:49:57
Holmes Investment Properties PLC,GB00B61DTR94,0,2018-01-23 10:45:05
SQS Software Quality Systems AG,DE0005493514,0,2018-01-23 12:11:50
Maier + Partner AG,DE000A1MMCY2,0,2018-01-23 12:50:47
ALNO Aktiengesellschaft i.I.,DE0007788408,0,2018-01-23 13:38:01
Falkenstein Nebenwerte AG,DE0005752307,0,2018-01-23 13:54:12
Bellevue Group AG,CH0028422100,0,2018-01-23 18:16:48
Bellevue Group AG,CH0028422100,0,2018-01-23 18:16:48
Accentro Real Estate AG,DE000A0KFKB3,0,2018-01-23 18:28:25
Accentro Real Estate AG,DE000A0KFKB3,0,2018-01-23 18:28:25
Gerresheimer AG,DE000A0LD6E6,0,2018-01-23 20:07:21
Gerresheimer AG,DE000A0LD6E6,0,2018-01-23 20:07:21
SMA Solar Technology AG,DE000A0DJ6J9,0,2018-01-24 09:16:56
SMA Solar Technology AG,DE000A0DJ6J9,0,2018-01-24 09:16:56
ad pepper media International N.V.,NL0000238145,0,2018-01-24 10:32:35
ad pepper media International N.V.,NL0000238145,0,2018-01-24 10:32:35
Deutsche Industrie REIT-AG,DE000A2G9LL1,0,2018-01-24 11:33:37
CompuGroup Medical SE,DE0005437305,0,2018-01-24 15:34:51
CompuGroup Medical SE,DE0005437305,0,2018-01-24 15:34:51
Schaltbau Holding AG,DE000A2NBTL2,0,2018-01-24 19:15:21
Schaltbau Holding AG,DE000A2NBTL2,0,2018-01-24 19:15:21
NANOGATE SE,DE000A0JKHC9,0,2018-01-25 10:05:48
NANOGATE SE,DE000A0JKHC9,0,2018-01-25 10:05:48
Nordea Bank Abp,CH0284415681,0,2018-01-25 10:40:52
Daldrup & Söhne AG,DE0007830572,0,2018-01-25 12:07:27
Ahlers AG,DE0005009740,0,2018-01-25 16:23:36
Ahlers AG,DE0005009740,0,2018-01-25 16:23:36
Daldrup & Söhne AG,DE0007830572,0,2018-01-25 17:00:17
ACRON HELVETIA I Immobilien AG,CH0102012843,0,2018-01-25 17:30:10
VTG Aktiengesellschaft,DE000VTG9999,0,2018-01-25 20:44:43
VTG Aktiengesellschaft,DE000VTG9999,0,2018-01-25 20:44:43
3W Power S.A. / AEG Power Solutions,LU1072910919,0,2018-01-25 20:54:16
3W Power S.A. / AEG Power Solutions,LU1072910919,0,2018-01-25 20:54:16
Medios AG,DE000A1MMCC8,0,2018-01-26 09:53:41
Medios AG,DE000A1MMCC8,0,2018-01-26 09:53:41
Deutsche Grundstücksauktionen AG,DE0005533400,0,2018-01-26 11:38:26
Royalbeach Spielwaren & Sportartikel Vertriebs GmbH,DE000A161LJ8,0,2018-01-26 12:30:07
Shareholder Value Beteiligungen AG,DE000A168205,0,2018-01-26 13:06:31
publity AG,DE0006972508,0,2018-01-26 18:18:12
publity AG,DE0006972508,0,2018-01-26 18:18:12
Highlight Event and Entertainment AG,CH0003583256,0,2018-01-28 20:45:10
Highlight Event and Entertainment AG,CH0003583256,0,2018-01-28 20:45:10
Sixt SE,DE0007231326,0,2018-01-29 12:00:51
Sixt SE,DE0007231326,0,2018-01-29 12:00:51
H&K AG,DE000A11Q133,0,2018-01-29 16:36:02
Cham Group AG,CH0001931853,0,2018-01-29 17:45:10
Cham Group AG,CH0001931853,0,2018-01-29 17:45:10
alstria office REIT-AG,DE000A0LD2U1,0,2018-01-29 17:49:03
alstria office REIT-AG,DE000A0LD2U1,0,2018-01-29 17:49:03
alstria office REIT-AG,DE000A0LD2U1,0,2018-01-29 21:52:08
alstria office REIT-AG,DE000A0LD2U1,0,2018-01-29 21:52:08
wallstreet:online AG,DE000A2GS609,0,2018-01-30 13:12:11
Salzgitter AG,DE0006202005,0,2018-01-30 14:05:16
Salzgitter AG,DE0006202005,0,2018-01-30 14:05:16
Adler Modemärkte AG,DE000A1H8MU2,0,2018-01-30 15:13:22
Adler Modemärkte AG,DE000A1H8MU2,0,2018-01-30 15:13:22
Klassik Radio AG,DE0007857476,0,2018-01-30 15:34:07
Eyemaxx Real Estate AG,DE000A0V9L94,0,2018-01-30 15:44:08
Scherzer & Co. AG,DE0006942808,0,2018-01-30 16:44:17
Immovaria Real Estate AG,DE000A0JK2B6,0,2018-01-30 18:23:12
Schaltbau Holding AG,DE000A2NBTL2,0,2018-01-31 08:04:08
Schaltbau Holding AG,DE000A2NBTL2,0,2018-01-31 08:04:08
HolidayCheck Group AG,DE0005495329,0,2018-01-31 11:53:25
HolidayCheck Group AG,DE0005495329,0,2018-01-31 11:53:25
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2018-01-31 11:57:15
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2018-01-31 11:57:15
IBU-tec advanced materials AG,DE000A0XYHT5,0,2018-01-31 12:31:07
Arcandor AG,DE0006275001,0,2018-01-31 14:45:07
JDC Group AG,DE000A0B9N37,0,2018-01-31 18:56:52
JDC Group AG,DE000A0B9N37,0,2018-01-31 18:56:52
Qiagen N.V.,NL0012169213,0,2018-01-31 22:04:41
Qiagen N.V.,NL0012169213,0,2018-01-31 22:04:41
Software AG,DE000A2GS401,0,2018-01-31 22:14:56
Software AG,DE000A2GS401,0,2018-01-31 22:14:56
Bastei Lübbe AG,DE000A1X3YY0,0,2018-02-01 07:45:07
Bastei Lübbe AG,DE000A1X3YY0,0,2018-02-01 07:45:07
STADA Arzneimittel AG,DE0007251803,0,2018-02-01 09:19:47
STADA Arzneimittel AG,DE0007251803,0,2018-02-01 09:19:47
Freund & Partner GmbH Steuerberatungsgesellschaft,DE000A2BPCH1,0,2018-02-01 11:47:36
Syzygy AG,DE0005104806,0,2018-02-01 12:30:23
Syzygy AG,DE0005104806,0,2018-02-01 12:30:23
PANTAFLIX AG,DE000A12UPJ7,0,2018-02-01 13:05:22
PANTAFLIX AG,DE000A12UPJ7,0,2018-02-01 13:05:22
ProCredit Holding AG & Co. KGaA,DE0006223407,0,2018-02-01 17:59:01
ProCredit Holding AG & Co. KGaA,DE0006223407,0,2018-02-01 17:59:01
Aves One AG,DE000A168114,0,2018-02-01 15:00:22
Aves One AG,DE000A168114,0,2018-02-01 15:00:22
Maier + Partner AG,DE000A1MMCY2,0,2018-02-01 16:12:51
Gesco AG,DE000A1K0201,0,2018-02-07 16:08:20
Gesco AG,DE000A1K0201,0,2018-02-07 16:08:20
Airbus SE,NL0000235190,0,2018-02-07 17:45:06
Oldenburgische Landesbank AG,DE0008086000,0,2018-02-07 18:16:12
Deutsche Geothermische Immobilien AG,DE000A1H33S6,0,2018-02-07 18:40:07
Deutsche Geothermische Immobilien AG,DE000A1H33S6,0,2018-02-07 18:41:07
SMT Scharf AG,DE0005751986,0,2018-02-07 18:42:13
SMT Scharf AG,DE0005751986,0,2018-02-07 18:42:13
GUB Investment Trust GmbH & Co. KGaA,DE000A0AYXP8,0,2018-02-07 20:31:56
SeniVita Sozial gGmbH,DE000A1XFUZ2,0,2018-02-07 20:50:36
Leclanché SA,CH0110303119,0,2018-02-08 07:22:18
Von Roll Holding AG,CH0003245351,0,2018-02-08 07:30:13
Von Roll Holding AG,CH0003245351,0,2018-02-08 07:30:13
Nabaltec AG,DE000A0KPPR7,0,2018-02-08 16:08:00
Nabaltec AG,DE000A0KPPR7,0,2018-02-08 16:08:00
CEWE Stiftung & Co. KGaA,DE0005403901,0,2018-02-08 18:20:40
CEWE Stiftung & Co. KGaA,DE0005403901,0,2018-02-08 18:20:40
Biotest AG,DE0005227235,0,2018-02-08 18:58:20
Biotest AG,DE0005227235,0,2018-02-08 18:58:20
Lena Beteiligungs AG,DE000A1DAK71,0,2018-02-08 19:32:47
Dermapharm Holding SE,DE000A2GS5D8,0,2018-02-08 19:39:40
Dermapharm Holding SE,DE000A2GS5D8,0,2018-02-08 19:39:40
Airopack Technology Group AG,CH0242606942,0,2018-02-09 06:54:58
Mobimo Holding AG,CH0011108872,0,2018-02-09 07:00:15
Mobimo Holding AG,CH0011108872,0,2018-02-09 07:00:15
Mobimo Holding AG,CH0011108872,0,2018-02-09 07:00:15
CR Capital Real Estate AG,DE000A2GS625,0,2018-02-09 07:11:06
CR Capital Real Estate AG,DE000A2GS625,0,2018-02-09 07:11:06
Monitchem Holdco 2 S.A.,XS1074935492,0,2018-02-09 08:19:43
Monitchem Holdco 2 S.A.,XS1074935492,0,2018-02-09 08:19:43
R. Stahl AG,DE000A1PHBB5,0,2018-02-09 10:37:12
R. Stahl AG,DE000A1PHBB5,0,2018-02-09 10:37:12
PUMA SE,DE0006969603,0,2018-02-09 16:53:38
PUMA SE,DE0006969603,0,2018-02-09 16:53:38
Sixt SE,DE0007231326,0,2018-02-09 17:12:57
Sixt SE,DE0007231326,0,2018-02-09 17:12:57
Airbus SE,NL0000235190,0,2018-02-09 17:45:07
KPS AG,DE000A1A6V48,0,2018-02-09 20:01:58
KPS AG,DE000A1A6V48,0,2018-02-09 20:01:58
MagForce AG,DE000A0HGQF5,0,2018-02-10 10:38:57
MagForce AG,DE000A0HGQF5,0,2018-02-10 10:38:57
Immovaria Real Estate AG,DE000A0JK2B6,0,2018-02-12 11:36:56
Nordea Bank Abp,CH0284415681,0,2018-02-12 13:00:10
Aurubis AG,DE0006766504,0,2018-02-12 16:00:53
Aurubis AG,DE0006766504,0,2018-02-12 16:00:53
Elektrische Licht- und Kraftanlagen AG,DE0005254007,0,2018-02-13 12:59:47
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2018-02-13 14:09:21
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2018-02-13 14:09:21
MOLOGEN AG,DE000A2LQ900,0,2018-02-13 16:11:25
MOLOGEN AG,DE000A2LQ900,0,2018-02-13 16:11:25
Brüder Mannesmann AG,DE0005275507,0,2018-02-13 16:31:26
Highlight Event and Entertainment AG,CH0003583256,0,2018-02-13 19:40:18
Highlight Event and Entertainment AG,CH0003583256,0,2018-02-13 19:40:18
Instone Real Estate Group AG,DE000A2NBX80,0,2018-02-13 22:30:01
Instone Real Estate Group AG,DE000A2NBX80,0,2018-02-13 22:30:01
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2018-02-14 11:01:36
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2018-02-14 11:01:36
Airbus SE,NL0000235190,0,2018-02-14 18:30:08
Deutsche Industrie REIT-AG,DE000A2G9LL1,0,2018-02-14 23:25:36
Deutsche Industrie REIT-AG,DE000A2G9LL1,0,2018-02-14 23:25:36
Airbus SE,NL0000235190,0,2018-02-15 06:30:07
Webac Holding AG,DE0008103102,0,2018-02-15 10:30:10
H&R GmbH & Co. KGaA,DE000A2E4T77,0,2018-02-15 11:55:40
H&R GmbH & Co. KGaA,DE000A2E4T77,0,2018-02-15 11:55:40
B.R.A.I.N. Biotechnology Research And Information Network AG,DE0005203947,0,2018-02-15 12:59:43
B.R.A.I.N. Biotechnology Research And Information Network AG,DE0005203947,0,2018-02-15 12:59:43
UMS United Medical Systems International AG i.L.,DE0005493654,0,2018-02-15 13:41:01
UMS United Medical Systems International AG i.L.,DE0005493654,0,2018-02-15 13:41:01
VERIANOS Real Estate Aktiengesellschaft,DE000A0Z2Y48,0,2018-02-15 16:28:56
VERIANOS Real Estate Aktiengesellschaft,DE000A0Z2Y48,0,2018-02-15 16:28:56
SPORTTOTAL AG,DE000A1EMG56,0,2018-02-15 18:33:35
Solutiance AG,DE0006926504,0,2018-02-15 19:14:11
SPORTTOTAL AG,DE000A1EMG56,0,2018-02-15 19:30:02
MOLOGEN AG,DE000A2LQ900,0,2018-02-15 19:52:03
MOLOGEN AG,DE000A2LQ900,0,2018-02-15 19:52:03
Accentro Real Estate AG,DE000A0KFKB3,0,2018-02-16 08:14:56
adesso SE,DE000A0Z23Q5,0,2018-02-16 09:39:11
adesso SE,DE000A0Z23Q5,0,2018-02-16 09:39:11
TTL Beteiligungs- und Grundbesitz-AG,DE0007501009,0,2018-02-16 10:19:32
Pfeiffer Vacuum Technology AG,DE0006916604,0,2018-02-16 10:22:02
Pfeiffer Vacuum Technology AG,DE0006916604,0,2018-02-16 10:22:02
Vossloh Aktiengesellschaft,DE0007667107,0,2018-02-16 10:31:53
Vossloh Aktiengesellschaft,DE0007667107,0,2018-02-16 10:31:53
Westag & Getalit AG,DE0007775231,0,2018-02-16 12:06:17
Westag & Getalit AG,DE0007775231,0,2018-02-16 12:06:17
Bitcoin Group SE,DE000A1TNV91,0,2018-02-16 13:33:01
Bitcoin Group SE,DE000A1TNV91,0,2018-02-16 13:33:01
artec technologies AG,DE0005209589,0,2018-02-16 13:34:02
First Sensor AG,DE0007201907,0,2018-02-16 14:23:02
First Sensor AG,DE0007201907,0,2018-02-16 14:23:02
Leclanché SA,CH0110303119,0,2018-02-16 17:30:58
Leclanché SA,CH0110303119,0,2018-02-16 17:30:58
SLM Solutions Group AG,DE000A111338,0,2018-02-16 23:43:31
SLM Solutions Group AG,DE000A111338,0,2018-02-16 23:43:31
ADLER Real Estate AG,DE0005008007,0,2018-02-17 00:00:49
ADLER Real Estate AG,DE0005008007,0,2018-02-17 00:00:49
PATRIZIA AG,DE000PAT1AG3,0,2018-02-19 07:49:46
PATRIZIA AG,DE000PAT1AG3,0,2018-02-19 07:49:46
11880 Solutions AG,DE0005118806,0,2018-02-19 08:02:07
11880 Solutions AG,DE0005118806,0,2018-02-19 08:02:07
Nynomic AG,DE000A0MSN11,0,2018-02-19 10:36:36
Linde AG,DE0006483001,0,2018-02-19 13:26:26
Linde AG,DE0006483001,0,2018-02-19 13:26:26
United Labels AG,DE0005489561,0,2018-02-19 15:09:39
United Labels AG,DE0005489561,0,2018-02-19 15:09:39
Leclanché SA,CH0110303119,0,2018-02-20 10:38:33
Fair Value REIT-AG,DE000A0MW975,0,2018-02-20 12:20:21
Fair Value REIT-AG,DE000A0MW975,0,2018-02-20 12:20:21
MOLOGEN AG,DE000A2LQ900,0,2018-02-20 15:31:37
MOLOGEN AG,DE000A2LQ900,0,2018-02-20 15:31:37
Bilfinger SE,DE0005909006,0,2018-02-20 15:41:31
Bilfinger SE,DE0005909006,0,2018-02-20 15:41:31
Leclanché SA,CH0110303119,0,2018-02-20 15:49:43
Leclanché SA,CH0110303119,0,2018-02-20 15:49:43
GFT Technologies SE,DE0005800601,0,2018-02-21 08:25:21
GFT Technologies SE,DE0005800601,0,2018-02-21 08:25:21
Beate Uhse Aktiengesellschaft,DE0007551400,0,2018-02-21 09:29:42
Heliad Equity Partners GmbH & Co. KGaA,DE000A0L1NN5,0,2018-02-21 12:30:07
Heliad Equity Partners GmbH & Co. KGaA,DE000A0L1NN5,0,2018-02-21 12:30:07
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2018-02-21 15:18:47
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2018-02-21 15:18:47
ProSiebenSat.1 Media SE,DE000PSM7770,0,2018-02-21 15:55:37
ProSiebenSat.1 Media SE,DE000PSM7770,0,2018-02-21 15:55:37
Mutares SE & Co. KGaA,DE000A2NB650,0,2018-02-21 19:27:16
