name,isin,type,dtcreated
Orascom Development Holding AG,CH0038285679,0,2013-11-04 17:32:10
Orascom Development Holding AG,CH0038285679,0,2013-11-04 17:32:10
Chr.Hansen Holding A/S,DK0060227585,0,2013-11-04 17:40:30
MeVis Medical Solutions AG,DE000A0LBFE4,0,2013-11-04 18:19:48
MeVis Medical Solutions AG,DE000A0LBFE4,0,2013-11-04 18:19:48
VERBIO Vereinigte BioEnergie AG,DE000A0JL9W6,0,2013-11-04 19:14:49
VERBIO Vereinigte BioEnergie AG,DE000A0JL9W6,0,2013-11-04 19:14:49
Seamless Distribution AB,SE0000857369,0,2013-11-04 21:10:00
Beiersdorf Aktiengesellschaft,DE0005200000,0,2013-11-04 22:15:30
Beiersdorf Aktiengesellschaft,DE0005200000,0,2013-11-04 22:15:30
Seamless Distribution AB,SE0000857369,0,2013-11-05 08:35:00
NKT Holding A/S,DK0010287663,0,2013-11-05 10:11:24
Aktia Pankki Oyj,FI4000058870,0,2013-11-05 11:00:00
Greiffenberger AG,DE0005897300,0,2013-11-05 12:28:07
MAX Automation SE,DE000A2DA588,0,2013-11-05 12:57:12
ISS A/S,DK0060294858,0,2013-11-05 13:40:06
init innovation in traffic systems SE,DE0005759807,0,2013-11-05 14:11:54
init innovation in traffic systems SE,DE0005759807,0,2013-11-05 14:11:54
Viscom AG,DE0007846867,0,2013-11-05 14:14:11
Viscom AG,DE0007846867,0,2013-11-05 14:14:11
Chr.Hansen Holding A/S,DK0060227585,0,2013-11-05 15:06:52
Aurubis AG,DE0006766504,0,2013-11-05 15:13:50
Aurubis AG,DE0006766504,0,2013-11-05 15:13:50
Fair Value REIT-AG,DE000A0MW975,0,2013-11-05 15:39:49
Fair Value REIT-AG,DE000A0MW975,0,2013-11-05 15:39:49
USU Software AG,DE000A0BVU28,0,2013-11-05 15:53:12
USU Software AG,DE000A0BVU28,0,2013-11-05 15:53:12
SP Group A/S,DK0010244771,0,2013-11-05 16:04:53
Bilia AB,SE0000102295,0,2013-11-05 16:45:00
Columbus A/S,DK0010268366,0,2013-11-05 16:46:47
RHÖN-KLINIKUM AG,DE0007042301,0,2013-11-05 16:58:49
RHÖN-KLINIKUM AG,DE0007042301,0,2013-11-05 16:58:49
MLP SE,DE0006569908,0,2013-11-05 18:11:10
MLP SE,DE0006569908,0,2013-11-05 18:11:10
ItN Nanovation AG,DE000A0JL461,0,2013-11-05 18:19:48
ItN Nanovation AG,DE000A0JL461,0,2013-11-05 18:19:48
Epigenomics AG,DE000A11QW50,0,2013-11-06 08:00:09
Epigenomics AG,DE000A11QW50,0,2013-11-06 08:00:09
Ixonos,FI0009008007,0,2013-11-06 08:30:06
Metsä Board Oyj,FI0009000665,0,2013-11-06 08:30:03
Latvijas balzams,LV0000100808,0,2013-11-06 09:51:00
Ambu A/S,DK0010303619,0,2013-11-06 09:56:57
Cembra Money Bank AG,CH0225173167,0,2013-11-06 10:28:12
Totalkredit A/S,DK0004700580,0,2013-11-06 10:30:00
Nykredit Realkredit A/S,DK0002300573,0,2013-11-06 10:30:00
Tribona AB,SE0005126885,0,2013-11-06 11:00:00
Nykredit Realkredit A/S,DK0002300573,0,2013-11-06 11:50:15
Coloplast A/S,DK0060448595,0,2013-11-06 13:39:43
DFDS A/S,NO0010643281,0,2013-11-06 14:37:18
Realkredit Danmark A/S,DK0002200435,0,2013-11-06 14:46:38
Carlsberg A/S,DK0010181759,0,2013-10-28 09:52:48
Realkredit Danmark A/S,DK0002200435,0,2013-10-28 09:27:49
Lundin Petroleum AB,SE0000825820,0,2013-11-06 15:59:39
Chr.Hansen Holding A/S,DK0060227585,0,2013-11-06 16:03:34
Tulikivi Oyj,FI0009900583,0,2013-11-06 16:05:00
Constantin Medien AG,DE0009147207,0,2013-11-06 17:09:28
Constantin Medien AG,DE0009147207,0,2013-11-06 17:09:28
Francotyp-Postalia Holding AG,DE000FPH9000,0,2013-11-06 18:55:08
Francotyp-Postalia Holding AG,DE000FPH9000,0,2013-11-06 18:55:08
DSV A/S,DK0060079531,0,2013-11-06 19:06:50
Icelandair Group hf.,IS0000013464,0,2013-11-06 18:56:53
SÜSS MicroTec SE,DE000A1K0235,0,2013-11-06 20:10:09
SÜSS MicroTec SE,DE000A1K0235,0,2013-11-06 20:10:09
WASGAU Produktions & Handels AG,DE0007016008,0,2013-11-06 20:55:07
International Minerals Corp.,CA4598751002,0,2013-11-07 00:03:11
International Minerals Corp.,CA4598751002,0,2013-11-07 00:03:11
Telefónica Deutschland Holding AG,DE000A1J5RX9,0,2013-11-07 07:30:49
Telefónica Deutschland Holding AG,DE000A1J5RX9,0,2013-11-07 07:30:49
Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,DE0008430026,0,2013-11-07 07:33:09
Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,DE0008430026,0,2013-11-07 07:33:09
Elisa,FI0009007884,0,2013-11-07 08:00:01
mybet Holding SE,DE000A2LQ009,0,2013-11-07 08:01:49
mybet Holding SE,DE000A2LQ009,0,2013-11-07 08:01:49
Global Entertainment AG,DE0001262186,0,2013-11-07 08:04:07
Global Entertainment AG,DE0001262186,0,2013-11-07 08:04:07
Lundin Petroleum AB,SE0000825820,0,2013-11-07 08:30:25
BioPorto  A/S,DK0011048619,0,2013-11-07 08:44:34
Wulff-Yhtiöt Oyj,FI0009008452,0,2013-11-07 09:15:00
BTS Group AB,SE0000805426,0,2013-11-07 10:01:00
Africa Oil Corp.,CA00829Q1019,0,2013-11-07 10:00:55
Clere AG,DE000A2AA402,0,2013-11-07 10:41:48
ZetaDisplay AB (publ),SE0001105511,0,2013-11-07 10:45:00
Aktia Pankki Oyj,FI4000058870,0,2013-11-07 11:00:00
Cavotec SA,CH0136071542,0,2013-11-07 11:14:54
Cavotec SA,CH0136071542,0,2013-11-07 11:36:23
ENCAVIS AG,DE0006095003,0,2013-11-07 11:49:08
ENCAVIS AG,DE0006095003,0,2013-11-07 11:49:08
mybet Holding SE,DE000A2LQ009,0,2013-11-07 13:21:09
All for One Group AG,DE0005110001,0,2013-11-07 13:23:46
All for One Group AG,DE0005110001,0,2013-11-07 13:23:46
FIH Erhvervsbank A/S,DK0003428589,0,2013-11-07 14:13:18
Deutsche Börse AG,DE0005810055,0,2013-11-07 12:34:09
Deutsche Börse AG,DE0005810055,0,2013-11-07 12:34:09
IMMOFINANZ AG,AT0000A21KS2,0,2013-11-07 14:46:55
IMMOFINANZ AG,AT0000A21KS2,0,2013-11-07 14:46:55
Genmab A/S,DK0010272202,0,2013-11-07 15:06:30
Clere AG,DE000A2AA402,0,2013-11-07 15:24:28
Einhell Germany AG,DE0005654933,0,2013-11-07 15:27:10
Einhell Germany AG,DE0005654933,0,2013-11-07 15:27:10
ALLGEIER SE,DE000A2GS633,0,2013-11-07 15:40:27
Ventspils nafta,LV0000100816,0,2013-11-07 15:43:45
Chr.Hansen Holding A/S,DK0060227585,0,2013-11-07 16:21:12
AEVIS VICTORIA SA,CH0478634105,0,2013-11-08 07:00:15
AEVIS VICTORIA SA,CH0478634105,0,2013-11-08 07:00:15
AEVIS VICTORIA SA,CH0478634105,0,2013-11-08 07:00:15
Cham Group AG,CH0001931853,0,2013-11-08 07:00:34
Cham Group AG,CH0001931853,0,2013-11-08 07:00:34
PUMA SE,DE0006969603,0,2013-11-08 07:25:52
PUMA SE,DE0006969603,0,2013-11-08 07:25:52
Solar A/S,DK0010274844,0,2013-11-08 08:00:03
Vostok Nafta Investment Ltd,SE0002056721,0,2013-11-08 08:00:01
Finnair Oyj,FI0009003230,0,2013-11-08 08:00:03
Tribona AB,SE0005126885,0,2013-11-08 08:30:00
DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2013-11-08 08:31:27
DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2013-11-08 08:31:27
SinnerSchrader AG,DE0005141907,0,2013-11-08 08:55:27
SinnerSchrader AG,DE0005141907,0,2013-11-08 08:55:27
ZetaDisplay AB (publ),SE0001105511,0,2013-11-08 09:45:00
Accentro Real Estate AG,DE000A0KFKB3,0,2013-11-08 10:03:07
Accentro Real Estate AG,DE000A0KFKB3,0,2013-11-08 10:03:07
"United Plantations Berhad, Malaysia",DK0010023258,0,2013-11-08 10:15:34
ItN Nanovation AG,DE000A0JL461,0,2013-11-08 10:30:07
ItN Nanovation AG,DE000A0JL461,0,2013-11-08 10:30:07
Aktieselskabet Schouw & Co.,DK0010253921,0,2013-11-08 11:17:23
Alphaform AG,DE0005487953,0,2013-11-08 11:17:49
Alphaform AG,DE0005487953,0,2013-11-08 11:17:49
Nurminen Logistics Oyj,FI0009900187,0,2013-11-08 12:00:00
Schaltbau Holding AG,DE000A2NBTL2,0,2013-11-08 12:47:27
Schaltbau Holding AG,DE000A2NBTL2,0,2013-11-08 12:47:27
Affecto Oyj,FI0009013312,0,2013-11-08 13:00:00
FormPipe Software AB,SE0001338039,0,2013-11-08 13:05:41
FORIS AG,DE0005775803,0,2013-11-08 13:22:09
PartnerTech AB,SE0000394165,0,2013-11-08 15:15:00
Chr.Hansen Holding A/S,DK0060227585,0,2013-11-08 15:27:39
Liepajas metalurgs,LV0000100535,0,2013-11-08 16:24:45
ALLGEIER SE,DE000A2GS633,0,2013-11-08 16:19:49
Technopolis,FI0009006886,0,2013-11-08 17:10:00
Pandora A/S,DK0060252690,0,2013-11-08 19:26:07
3U HOLDING AG,DE0005167902,0,2013-11-08 20:35:32
3U HOLDING AG,DE0005167902,0,2013-11-08 20:35:32
ADLER Real Estate AG,DE0005008007,0,2013-11-08 21:19:50
ADLER Real Estate AG,DE0005008007,0,2013-11-08 21:19:50
Fabasoft AG,AT0000785407,0,2013-11-08 21:30:12
Fabasoft AG,AT0000785407,0,2013-11-08 21:30:12
Fabasoft AG,AT0000785407,0,2013-11-08 21:30:07
Fabasoft AG,AT0000785407,0,2013-11-08 21:30:07
ALK-Abelló,DK0060027142,0,2013-11-09 18:36:20
mybet Holding SE,DE000A2LQ009,0,2013-11-10 20:49:09
mybet Holding SE,DE000A2LQ009,0,2013-11-10 20:49:09
RusForest AB,SE0005132511,0,2013-11-11 08:00:00
Orad Hi-Tec Systems Ltd,IL0010838071,0,2013-11-11 08:30:12
Orad Hi-Tec Systems Ltd,IL0010838071,0,2013-11-11 08:30:12
Lundin Petroleum AB,SE0000825820,0,2013-11-11 08:44:31
Nexus AG,DE0005220909,0,2013-11-11 08:52:21
Nexus AG,DE0005220909,0,2013-11-11 08:52:21
Sydbank A/S,DK0010311471,0,2013-11-11 08:55:00
Realkredit Danmark A/S,DK0002200435,0,2013-11-11 09:17:57
Nykredit Realkredit A/S,DK0002300573,0,2013-11-11 09:46:27
Totalkredit A/S,DK0004700580,0,2013-11-11 09:48:23
Biohit Oyj,FI0009005482,0,2013-11-11 10:00:00
Affecto Oyj,FI0009013312,0,2013-11-11 10:15:00
init innovation in traffic systems SE,DE0005759807,0,2013-11-11 10:28:07
init innovation in traffic systems SE,DE0005759807,0,2013-11-11 10:28:07
Youbisheng Green Paper AG,DE000A1KRLR0,0,2013-11-11 10:40:50
Youbisheng Green Paper AG,DE000A1KRLR0,0,2013-11-11 10:40:50
Ixonos,FI0009008007,0,2013-11-11 11:00:00
Ming Le Sports AG,DE000A2LQ728,0,2013-11-11 11:56:52
Ming Le Sports AG,DE000A2LQ728,0,2013-11-11 11:56:52
Uponor Oyj,FI0009002158,0,2013-11-11 12:30:00
Rigas kugu buvetava,LV0000100378,0,2013-11-11 13:50:44
Maternus-Kliniken AG,DE0006044001,0,2013-11-11 14:35:07
Rigas kugu buvetava,LV0000100378,0,2013-11-11 14:57:51
Atlantic Petroleum P/F,FO000A0DN9X4,0,2013-11-11 16:15:41
msg life ag,DE0005130108,0,2013-11-11 16:29:49
msg life ag,DE0005130108,0,2013-11-11 16:29:49
SolarWorld AG i.I.,DE000A1YCMM2,0,2013-11-11 17:59:50
SolarWorld AG i.I.,DE000A1YCMM2,0,2013-11-11 17:59:50
ADLER Real Estate AG,DE0005008007,0,2013-11-11 19:13:33
H+H International A/S,DK0015202451,0,2013-11-11 20:01:43
Biotest AG,DE0005227235,0,2013-11-12 09:00:48
Biotest AG,DE0005227235,0,2013-11-12 09:00:48
Beate Uhse Aktiengesellschaft,DE0007551400,0,2013-11-12 09:57:48
Københavns Lufthavne A/S,DK0010201102,0,2013-11-12 10:01:30
Caverion Oyj,FI4000062781,0,2013-11-19 07:00:00
Deutsche Wohnen SE,DE000A0HN5C6,0,2013-11-19 07:53:50
Deutsche Wohnen SE,DE000A0HN5C6,0,2013-11-19 07:53:50
Lundin Petroleum AB,SE0000825820,0,2013-11-19 08:03:44
Nykredit Realkredit A/S,DK0002300573,0,2013-11-19 09:44:58
Epigenomics AG,DE000A11QW50,0,2013-11-27 16:30:08
Epigenomics AG,DE000A11QW50,0,2013-11-27 16:30:08
IMW Immobilien SE,DE000A0BVWY6,0,2013-11-27 17:19:29
IMW Immobilien SE,DE000A0BVWY6,0,2013-11-27 17:19:29
Manz AG,DE000A0JQ5U3,0,2013-11-27 18:07:54
Manz AG,DE000A0JQ5U3,0,2013-11-27 18:07:54
Ramirent Oyj,FI0009007066,0,2013-11-28 07:00:00
Ramirent Oyj,FI0009007066,0,2013-11-28 07:01:00
RTX,DK0010267129,0,2013-12-05 09:27:02
ZetaDisplay AB (publ),SE0001105511,0,2013-12-05 09:36:03
Danske Bank A/S,DK0010274414,0,2013-12-05 09:52:07
BRFKredit a/s,DK0002100130,0,2013-11-11 09:36:40
Ambu A/S,DK0010303619,0,2013-11-18 16:18:09
Raiffeisen Bank International AG,AT0000606306,0,2013-11-18 15:48:27
Raiffeisen Bank International AG,AT0000606306,0,2013-11-18 15:48:27
ISS A/S,DK0060294858,0,2013-11-18 15:11:24
Atria Oyj,FI0009006548,0,2013-11-18 15:00:00
Etteplan Oyj,FI0009008650,0,2013-11-18 15:00:00
Stora Enso Oyj,FI0009005961,0,2013-11-18 15:00:02
vwd Vereinigte Wirtschaftsdienste GmbH,DE0005204705,0,2013-11-18 14:33:27
vwd Vereinigte Wirtschaftsdienste GmbH,DE0005204705,0,2013-11-18 14:33:27
PledPharma AB,SE0003815604,0,2013-11-18 14:03:56
PNE AG,DE000A0JBPG2,0,2013-11-18 13:38:34
PNE AG,DE000A0JBPG2,0,2013-11-18 13:38:34
Totalkredit A/S,DK0004700580,0,2013-11-18 12:50:00
Nykredit Realkredit A/S,DK0002300573,0,2013-11-18 12:50:00
Deutsche Balaton Aktiengesellschaft,DE0005508204,0,2013-11-18 11:58:47
Ambu A/S,DK0010303619,0,2013-11-18 10:49:28
Olvi Oyj,FI0009900401,0,2013-11-18 10:48:08
Biohit Oyj,FI0009005482,0,2013-11-18 10:45:00
Solteq Oyj,FI0009007991,0,2013-11-18 10:00:00
Realkredit Danmark A/S,DK0002200435,0,2013-11-18 09:46:40
Danske Bank A/S,DK0010274414,0,2013-11-18 08:58:57
BRFKredit a/s,DK0002100130,0,2013-11-18 08:57:23
Advanced Vision Technology Ltd.,IL0010837248,0,2013-11-18 08:55:28
Advanced Vision Technology Ltd.,IL0010837248,0,2013-11-18 08:55:28
MBB SE,DE000A0ETBQ4,0,2013-11-18 08:44:30
MBB SE,DE000A0ETBQ4,0,2013-11-18 08:44:30
Novozymes A/S,DK0060336014,0,2013-11-18 08:26:45
Íbúðalánasjóður,IS0000001113,0,2013-11-15 18:38:43
Chr.Hansen Holding A/S,DK0060227585,0,2013-11-15 16:53:28
Praktiker AG,DE000A0F6MD5,0,2013-11-15 16:44:13
D/S Norden,DK0060083210,0,2013-11-15 16:15:44
Carlsberg A/S,DK0010181759,0,2013-11-15 16:11:43
CANCOM SE,DE0005419105,0,2013-11-15 14:37:54
CANCOM SE,DE0005419105,0,2013-11-15 14:37:54
Greentech Energy Systems A/S,DK0010240514,0,2013-11-15 14:33:06
Uponor Oyj,FI0009002158,0,2013-11-15 14:10:00
Chr.Hansen Holding A/S,DK0060227585,0,2013-11-15 13:36:51
Pandora A/S,DK0060252690,0,2013-11-15 12:57:40
Auriga Industries A/S,DK0010233816,0,2013-11-15 12:44:05
Ambu A/S,DK0010303619,0,2013-11-15 11:43:22
Pandora A/S,DK0060252690,0,2013-11-15 11:31:58
United Labels AG,DE0005489561,0,2013-11-15 10:46:49
United Labels AG,DE0005489561,0,2013-11-15 10:46:49
Finnair Oyj,FI0009003230,0,2013-11-15 09:45:08
Orbis AG,DE0005228779,0,2013-11-15 09:31:11
CANCOM SE,DE0005419105,0,2013-11-15 09:07:14
CANCOM SE,DE0005419105,0,2013-11-15 09:07:14
Zealand Pharma A/S,DK0060257814,0,2013-11-15 08:39:51
ad pepper media International N.V.,NL0000238145,0,2013-11-15 08:39:13
ad pepper media International N.V.,NL0000238145,0,2013-11-15 08:39:13
Pandora A/S,DK0060252690,0,2013-11-15 07:59:06
GN Store Nord A/S,DK0010272632,0,2013-11-15 07:30:04
International Minerals Corp.,CA4598751002,0,2013-11-15 00:03:09
International Minerals Corp.,CA4598751002,0,2013-11-15 00:03:09
Pandora A/S,DK0060252690,0,2013-11-14 20:44:01
Pandora A/S,DK0060252690,0,2013-11-14 20:01:34
Bloxolid AG,CH0012192198,0,2013-11-14 18:11:50
Bloxolid AG,CH0012192198,0,2013-11-14 18:11:50
Ixonos,FI0009008007,0,2013-11-14 17:33:42
Ixonos,FI0009008007,0,2013-11-14 17:33:06
msg life ag,DE0005130108,0,2013-11-14 16:44:27
msg life ag,DE0005130108,0,2013-11-14 16:44:27
D/S Norden,DK0060083210,0,2013-11-14 16:02:49
Raute Oyj,FI0009004741,0,2013-11-14 15:00:00
Sto SE & Co. KGaA,DE0007274136,0,2013-11-14 14:41:46
Carlsberg A/S,DK0010181759,0,2013-11-14 14:27:05
Medisana GmbH,DE0005492540,0,2013-11-14 13:51:29
1&1 Drillisch Aktiengesellschaft,DE0005545503,0,2013-11-14 13:39:09
1&1 Drillisch Aktiengesellschaft,DE0005545503,0,2013-11-14 13:39:09
Ambu A/S,DK0010303619,0,2013-11-14 12:11:24
Mare Baltic PCC Limited,DK0003444438,0,2013-11-14 11:42:38
Medisana GmbH,DE0005492540,0,2013-11-14 10:41:29
ZetaDisplay AB (publ),SE0001105511,0,2013-11-14 09:50:00
Jays AB,SE0003204908,0,2013-11-14 09:38:10
Efore,FI0009900054,0,2013-11-14 09:30:00
PAION AG,DE000A0B65S3,0,2013-11-14 09:13:53
PAION AG,DE000A0B65S3,0,2013-11-14 09:13:53
DO & CO Aktiengesellschaft,AT0000818802,0,2013-11-14 08:49:07
DO & CO Aktiengesellschaft,AT0000818802,0,2013-11-14 08:49:07
Doro AB,SE0000215493,0,2013-11-14 08:30:00
Ventspils nafta,LV0000100816,0,2013-11-14 08:07:31
Exel Composites Oyj,FI0009007306,0,2013-11-14 08:00:01
Olainfarm,LV0000100501,0,2013-11-14 07:28:58
Airbus SE,NL0000235190,0,2013-11-14 07:00:03
Airbus SE,NL0000235190,0,2013-11-14 07:00:03
RWE Aktiengesellschaft,DE0007037129,0,2013-11-14 06:49:07
RWE Aktiengesellschaft,DE0007037129,0,2013-11-14 06:49:07
ShaMaran Petroleum Corp,CA8193201024,0,2013-11-13 23:02:58
Air Berlin PLC,GB00B128C026,0,2013-11-13 19:32:26
Air Berlin PLC,GB00B128C026,0,2013-11-13 19:32:26
SGL CARBON SE,DE0007235301,0,2013-11-13 19:23:35
SGL CARBON SE,DE0007235301,0,2013-11-13 19:23:35
Genmab A/S,DK0010272202,0,2013-11-13 18:44:54
Veloxis Pharmaceuticals A/S,DK0060048148,0,2013-11-13 18:44:27
shaPE Capital AG,CH0012885841,0,2013-11-13 17:48:50
shaPE Capital AG,CH0012885841,0,2013-11-13 17:48:50
Chr.Hansen Holding A/S,DK0060227585,0,2013-11-13 15:47:02
Finnair Oyj,FI0009003230,0,2013-11-13 15:30:02
Componenta Oyj,FI0009010110,0,2013-11-13 15:10:00
RTX,DK0010267129,0,2013-11-13 14:41:01
Finnair Oyj,FI0009003230,0,2013-11-13 14:05:01
Cybits Holding AG i.I.,DE0007240004,0,2013-11-13 13:56:46
Valoe Oyj,FI0009006951,0,2013-11-13 13:50:00
Deufol SE,DE000A1R1EE6,0,2013-11-13 13:34:48
Deufol SE,DE000A1R1EE6,0,2013-11-13 13:34:48
Stockmann Oyj Abp,FI0009000251,0,2013-11-13 13:00:00
Accentro Real Estate AG,DE000A0KFKB3,0,2013-11-13 12:12:14
Accentro Real Estate AG,DE000A0KFKB3,0,2013-11-13 12:12:14
Dresdner Factoring AG,DE000DFAG997,0,2013-11-13 11:06:06
Valoe Oyj,FI0009006951,0,2013-11-13 11:00:02
Deutsche Börse AG,DE0005810055,0,2013-11-13 10:19:09
Deutsche Börse AG,DE0005810055,0,2013-11-13 10:19:09
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2013-11-13 09:55:47
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2013-11-13 09:55:47
Century Aluminum Company,IS0000014884,0,2013-11-13 09:31:18
Orkuveita Reykjavíkur,IS0000010775,0,2013-11-13 08:56:24
PledPharma AB,SE0003815604,0,2013-11-13 08:30:00
DIC Asset AG,DE000A1X3XX4,0,2013-11-13 08:15:09
DIC Asset AG,DE000A1X3XX4,0,2013-11-13 08:15:09
Raisio,FI0009800395,0,2013-11-13 08:06:08
Nokian Renkaat,FI0009005318,0,2013-11-13 08:00:01
BankNordik P/F,FO0000000088,0,2013-11-13 07:59:00
Net Entertainment,SE0001989252,0,2013-11-13 07:30:00
Atlantic Petroleum P/F,FO000A0DN9X4,0,2013-11-13 06:45:26
Atlantic Petroleum P/F,FO000A0DN9X4,0,2013-11-13 06:45:09
Atlantic Petroleum P/F,FO000A0DN9X4,0,2013-11-13 06:43:08
Atlantic Petroleum P/F,FO000A0DN9X4,0,2013-11-13 06:36:25
Accu Holding AG,CH0001366332,0,2013-11-12 18:00:10
Grobina,LV0000100527,0,2013-11-12 16:26:43
Nemetschek SE,DE0006452907,0,2013-11-12 16:18:33
Nemetschek SE,DE0006452907,0,2013-11-12 16:18:33
Monberg & Thorsen A/S,DK0010224310,0,2013-11-12 16:15:27
Højgaard Holding A/S,DK0010255975,0,2013-11-12 16:15:26
Chr.Hansen Holding A/S,DK0060227585,0,2013-11-12 14:33:10
Deufol SE,DE000A1R1EE6,0,2013-11-12 12:53:27
Deufol SE,DE000A1R1EE6,0,2013-11-12 12:53:27
WCM Beteiligungs- und Grundbesitz-AG,DE000A1X3X33,0,2013-11-12 12:02:14
ADLER Real Estate AG,DE0005008007,0,2013-11-12 11:21:28
Honkarakenne Oyj,FI0009900104,0,2013-11-27 14:00:01
Panostaja Oyj,FI0009800361,0,2013-11-27 13:15:00
Delticom AG,DE0005146807,0,2013-11-27 12:50:49
Delticom AG,DE0005146807,0,2013-11-27 12:50:49
Totalkredit A/S,DK0004700580,0,2013-11-27 11:50:00
Nykredit Realkredit A/S,DK0002300573,0,2013-11-27 11:50:00
Nordex SE,DE000A0D6554,0,2013-11-27 10:07:47
Nordex SE,DE000A0D6554,0,2013-11-27 10:07:47
BTS Group AB,SE0000805426,0,2013-11-27 10:04:57
Realkredit Danmark A/S,DK0002200435,0,2013-11-27 10:03:53
Grindeks,LV0000100659,0,2013-11-27 10:00:00
DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2013-11-27 09:33:28
DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2013-11-27 09:33:28
Novozymes A/S,DK0060336014,0,2013-11-27 09:28:37
Ming Le Sports AG,DE000A2LQ728,0,2013-11-27 08:47:08
Ming Le Sports AG,DE000A2LQ728,0,2013-11-27 08:47:08
Ventspils nafta,LV0000100816,0,2013-11-27 08:34:41
Ventspils nafta,LV0000100816,0,2013-11-27 08:33:58
Wirecard AG,DE0007472060,0,2013-11-27 08:15:07
Wirecard AG,DE0007472060,0,2013-11-27 08:15:07
Raiffeisen Bank International AG,AT0000606306,0,2013-11-27 07:32:14
